Date,Open,High,Low,Close,Adj Close,Volume
2024-01-31,187.050003,187.649994,183.139999,183.660004,180.211777,8876100
2024-02-01,183.630005,187.509995,182.710007,186.899994,183.390945,4669400
2024-02-02,187.100006,187.389999,185.619995,185.789993,182.301788,4054200
2024-02-05,185.509995,185.779999,183.259995,183.419998,179.976288,4379600
2024-02-06,183.550003,184.679993,183.039993,183.410004,179.966492,3337600
2024-02-07,183.339996,184.020004,182.630005,183.740005,180.290283,4841200
2024-02-08,182.630005,184.550003,181.490005,184.360001,182.547867,5161200
2024-02-09,184.440002,187.179993,183.850006,186.339996,184.508408,5064600
2024-02-12,185.899994,186.479996,184.029999,186.160004,184.330185,4724000
2024-02-13,184.279999,184.770004,182.360001,183.699997,181.894363,4290500
2024-02-14,185.000000,185.000000,182.259995,183.570007,181.765640,3173400
2024-02-15,183.619995,186.979996,183.619995,186.869995,185.033203,4714300
2024-02-16,186.630005,188.949997,185.949997,187.639999,185.795639,4841900
2024-02-20,187.639999,188.770004,183.059998,183.440002,181.636917,4247200
2024-02-21,182.559998,183.029999,178.750000,179.699997,177.933670,4728500
2024-02-22,182.449997,184.550003,181.929993,184.210007,182.399353,5078400
2024-02-23,184.899994,186.460007,184.570007,185.720001,183.894501,3433800
2024-02-26,185.600006,186.130005,184.059998,184.130005,182.320145,4620800
2024-02-27,184.160004,185.130005,182.619995,184.869995,183.052856,3641400
2024-02-28,184.630005,185.369995,183.550003,185.300003,183.478638,3216300
2024-02-29,186.149994,186.850006,184.690002,185.029999,183.211288,6458500
2024-03-01,185.490005,188.380005,185.179993,188.199997,186.350128,4017300
2024-03-04,187.759995,193.899994,187.600006,193.059998,191.162354,7938300
2024-03-05,192.000000,193.940002,190.570007,191.949997,190.063263,5653600
2024-03-06,193.500000,198.130005,192.960007,196.160004,194.231888,6945800
2024-03-07,197.580002,198.729996,196.139999,196.539993,194.608139,4604500
2024-03-08,196.059998,197.770004,194.380005,195.949997,194.023956,3942500
2024-03-11,195.089996,195.380005,190.880005,191.729996,189.845428,4725100
2024-03-12,192.460007,199.179993,192.149994,197.779999,195.835968,5880100
2024-03-13,197.550003,198.100006,195.320007,196.699997,194.766571,3993300
2024-03-14,196.949997,197.750000,192.119995,193.429993,191.528717,4109600
2024-03-15,191.990005,193.059998,190.699997,191.070007,189.191925,8827900
2024-03-18,191.699997,193.229996,190.320007,191.690002,189.805832,5410600
2024-03-19,191.490005,193.580002,190.279999,193.339996,191.439606,5317300
2024-03-20,192.869995,193.979996,191.309998,193.960007,192.053513,3238600
2024-03-21,193.000000,193.369995,190.009995,191.899994,190.013748,6013600
2024-03-22,192.000000,192.990005,190.509995,190.839996,188.964172,3987700
2024-03-25,190.259995,190.820007,188.750000,188.789993,186.934326,3718300
2024-03-26,189.020004,190.000000,188.500000,188.500000,186.647186,4229500
2024-03-27,189.600006,190.960007,188.600006,190.800003,188.924576,3693300
2024-03-28,190.940002,191.929993,190.339996,190.960007,189.083008,3742200
2024-04-01,190.000000,190.460007,188.520004,189.830002,187.964111,2364300
2024-04-02,189.139999,189.800003,187.600006,188.880005,187.023453,2693500
2024-04-03,188.600006,191.350006,188.490005,190.899994,189.023590,2826200
2024-04-04,192.000000,193.279999,187.339996,187.940002,186.092682,2983900
2024-04-05,188.589996,190.320007,188.020004,189.139999,187.280884,2013600
2024-04-08,189.240005,190.240005,188.910004,189.820007,187.954208,2678300
2024-04-09,190.539993,191.250000,186.660004,189.309998,187.449219,2794200
2024-04-10,187.419998,187.919998,185.520004,186.039993,184.211349,3081700
2024-04-11,186.039993,186.800003,184.580002,185.899994,184.072723,2861700
2024-04-12,184.000000,185.169998,181.690002,182.270004,180.478424,3545100
2024-04-15,185.570007,187.479996,180.880005,181.250000,179.468445,3528100
2024-04-16,185.589996,185.710007,182.860001,183.750000,181.943863,4473700
2024-04-17,184.160004,184.669998,181.779999,183.100006,181.300262,3003000
2024-04-18,182.350006,183.460007,180.169998,181.470001,179.686279,2886700
2024-04-19,182.429993,182.800003,180.570007,181.580002,179.795197,3037600
2024-04-22,182.449997,183.320007,180.449997,181.899994,180.112045,3076500
2024-04-23,182.729996,184.679993,179.000000,182.190002,180.399200,5950200
2024-04-24,183.169998,184.289993,181.399994,184.100006,182.290436,7616600
2024-04-25,168.199997,172.449997,165.660004,168.910004,167.249741,16702200
2024-04-26,167.500000,167.869995,165.729996,167.130005,165.487244,8983800
2024-04-29,167.399994,168.220001,166.229996,167.429993,165.784271,5242200
2024-04-30,166.490005,166.759995,165.259995,166.199997,164.566376,6011600
2024-05-01,165.690002,166.270004,164.300003,164.429993,162.813766,4029900
2024-05-02,164.350006,164.880005,162.619995,164.690002,163.071213,3829900
2024-05-03,165.000000,166.610001,164.919998,165.710007,164.081192,3400400
2024-05-06,166.500000,168.669998,166.380005,168.610001,166.952682,4222300
2024-05-07,169.000000,169.289993,167.940002,168.380005,166.724945,3155300
2024-05-08,168.009995,170.259995,167.899994,169.899994,168.229996,3522000
2024-05-09,167.500000,167.550003,165.880005,166.270004,166.270004,4266600
2024-05-10,167.130005,168.070007,166.320007,167.149994,167.149994,2255400
2024-05-13,167.500000,168.059998,166.759995,167.559998,167.559998,2414900
2024-05-14,167.860001,168.130005,166.479996,167.360001,167.360001,2601000
2024-05-15,167.940002,168.350006,167.339996,168.259995,168.259995,4468800
2024-05-16,168.259995,169.630005,167.789993,168.970001,168.970001,3492300
2024-05-17,168.970001,169.110001,167.330002,169.029999,169.029999,2956400
2024-05-20,169.000000,170.160004,168.380005,169.919998,169.919998,2726300
2024-05-21,169.940002,174.970001,169.940002,173.470001,173.470001,6459800
2024-05-22,173.389999,174.990005,172.759995,173.690002,173.690002,3294900
2024-05-23,175.389999,175.460007,170.440002,170.669998,170.669998,3341300
2024-05-24,171.479996,172.009995,170.210007,170.889999,170.889999,2587400
2024-05-28,170.440002,171.089996,168.649994,169.660004,169.660004,2629500
2024-05-29,168.000000,168.630005,166.210007,167.050003,167.050003,4206600
2024-05-30,165.559998,166.729996,164.229996,165.630005,165.630005,3853000
2024-05-31,165.699997,166.970001,163.839996,166.850006,166.850006,4905000
